"customer_id","customer_name","segment","age","country","city","state","postal_code","region","first_name","last_name","order_line","order_id","order_date","ship_date","ship_mode","customer_id-2","product_id","sales","quantity","discount","profit","product_id-2","category","sub_category","product_name"
"DK-12835","Damala Kotsonis","Corporate",57,"United States","Salinas","California","93905","West","Damala","Kotsonis",3258,"US-2016-161844","2016-12-09","2016-12-14","Second Class","DK-12835","FUR-TA-10001676","79.974",3,"0.4","-29.3238","FUR-TA-10001676","Furniture","Tables","Hon 61000 Series Interactive Training Tables"
"DK-12835","Damala Kotsonis","Corporate",57,"United States","Salinas","California","93905","West","Damala","Kotsonis",3259,"US-2016-161844","2016-12-09","2016-12-14","Second Class","DK-12835","OFF-BI-10003712","2.946",2,"0.7","-2.0622","OFF-BI-10003712","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks  14 7/8 x 11  Light Blue"
"LB-16795","Laurel Beltran","Home Office",18,"United States","Highland Park","Illinois","60035","Central","Laurel","Beltran",3260,"US-2016-162103","2016-11-13","2016-11-17","Standard Class","LB-16795","OFF-BI-10000285","3.136",2,"0.8","-4.704","OFF-BI-10000285","Office Supplies","Binders","XtraLife ClearVue Slant-D Ring Binders by Cardinal"
"CM-11815","Candace McMahon","Corporate",28,"United States","Pasadena","Texas","77506","Central","Candace","McMahon",3261,"CA-2014-151554","2014-11-14","2014-11-15","First Class","CM-11815","OFF-PA-10004609","20.736",4,"0.2","7.2576","OFF-PA-10004609","Office Supplies","Paper","Xerox 221"
"TS-21205","Thomas Seio","Corporate",21,"United States","Hackensack","New Jersey","7601","East","Thomas","Seio",3262,"CA-2014-140662","2014-11-17","2014-11-19","First Class","TS-21205","TEC-AC-10001314","99.98",2,"0","7.9984","TEC-AC-10001314","Technology","Accessories","Case Logic 2.4GHz Wireless Keyboard"
"TS-21205","Thomas Seio","Corporate",21,"United States","Hackensack","New Jersey","7601","East","Thomas","Seio",3263,"CA-2014-140662","2014-11-17","2014-11-19","First Class","TS-21205","OFF-PA-10003395","733.95",7,"0","352.296","OFF-PA-10003395","Office Supplies","Paper","Xerox 1941"
"TS-21205","Thomas Seio","Corporate",21,"United States","Hackensack","New Jersey","7601","East","Thomas","Seio",3264,"CA-2014-140662","2014-11-17","2014-11-19","First Class","TS-21205","OFF-AP-10001242","241.44",3,"0","72.432","OFF-AP-10001242","Office Supplies","Appliances","APC 7 Outlet Network SurgeArrest Surge Protector"
"RF-19345","Randy Ferguson","Corporate",48,"United States","Dover","New Hampshire","3820","East","Randy","Ferguson",3265,"CA-2016-122518","2016-03-04","2016-03-08","Second Class","RF-19345","OFF-LA-10001641","10.08",4,"0.2","3.528","OFF-LA-10001641","Office Supplies","Labels","Avery 518"
"JF-15565","Jill Fjeld","Consumer",36,"United States","Dallas","Texas","75081","Central","Jill","Fjeld",3266,"US-2014-126571","2014-10-11","2014-10-15","Standard Class","JF-15565","OFF-ST-10003816","281.904",2,"0.2","10.5714","OFF-ST-10003816","Office Supplies","Storage","Fellowes High-Stak Drawer Files"
"JF-15565","Jill Fjeld","Consumer",36,"United States","Dallas","Texas","75081","Central","Jill","Fjeld",3267,"US-2014-126571","2014-10-11","2014-10-15","Standard Class","JF-15565","OFF-EN-10002230","201.432",3,"0.2","67.9833","OFF-EN-10002230","Office Supplies","Envelopes","Airmail Envelopes"
"EH-14185","Evan Henry","Consumer",31,"United States","Decatur","Alabama","35601","South","Evan","Henry",3268,"CA-2014-143840","2014-05-22","2014-05-29","Standard Class","EH-14185","TEC-PH-10002660","135.98",2,"0","33.995","TEC-PH-10002660","Technology","Phones","Nortel Networks T7316 E Nt8 B27"
"EH-14185","Evan Henry","Consumer",31,"United States","Decatur","Alabama","35601","South","Evan","Henry",3269,"CA-2014-143840","2014-05-22","2014-05-29","Standard Class","EH-14185","TEC-PH-10003171","44.95",1,"0","12.586","TEC-PH-10003171","Technology","Phones","Plantronics Encore H101 Dual Earpieces Headset"
"VW-21775","Victoria Wilson","Corporate",62,"United States","Medina","Ohio","44256","East","Victoria","Wilson",3270,"CA-2014-115980","2014-07-15","2014-07-19","Standard Class","VW-21775","TEC-AC-10003709","2.97",3,"0","1.3068","TEC-AC-10003709","Technology","Accessories","Maxell 4.7GB DVD-R 5/Pack"
"VW-21775","Victoria Wilson","Corporate",62,"United States","Medina","Ohio","44256","East","Victoria","Wilson",3271,"CA-2014-115980","2014-07-15","2014-07-19","Standard Class","VW-21775","OFF-FA-10000304","6.54",3,"0","2.6814","OFF-FA-10000304","Office Supplies","Fasteners","Advantus Push Pins"
"KN-16450","Kean Nguyen","Corporate",47,"United States","Jacksonville","Florida","32216","South","Kean","Nguyen",3272,"CA-2015-155145","2015-12-27","2015-12-29","Second Class","KN-16450","TEC-AC-10003709","7.92",8,"0","3.4848","TEC-AC-10003709","Technology","Accessories","Maxell 4.7GB DVD-R 5/Pack"
"SJ-20215","Sarah Jordon","Consumer",50,"United States","Grand Prairie","Texas","75051","Central","Sarah","Jordon",3273,"CA-2015-146038","2015-02-09","2015-02-16","Standard Class","SJ-20215","FUR-CH-10002774","203.92",5,"0.2","22.941","FUR-CH-10002774","Furniture","Chairs","Global Deluxe Stacking Chair  Gray"
"PS-19045","Penelope Sewall","Home Office",23,"United States","Charlotte","North Carolina","28205","South","Penelope","Sewall",3274,"CA-2017-133865","2017-05-08","2017-05-12","Standard Class","PS-19045","TEC-CO-10001046","3359.952",6,"0.2","1049.985","TEC-CO-10001046","Technology","Copiers","Canon Imageclass D680 Copier / Fax"
"KM-16225","Kalyca Meade","Corporate",57,"United States","New York City","New York","10011","East","Kalyca","Meade",3275,"CA-2017-116358","2017-11-02","2017-11-06","Standard Class","KM-16225","OFF-FA-10003495","18.24",3,"0","9.12","OFF-FA-10003495","Office Supplies","Fasteners","Staples"
"KM-16225","Kalyca Meade","Corporate",57,"United States","New York City","New York","10011","East","Kalyca","Meade",3276,"CA-2017-116358","2017-11-02","2017-11-06","Standard Class","KM-16225","OFF-AR-10004685","27.78",6,"0","9.1674","OFF-AR-10004685","Office Supplies","Art","Binney & Smith Crayola Metallic Colored Pencils  8-Color Set"
"GM-14695","Greg Maxwell","Corporate",49,"United States","Los Angeles","California","90036","West","Greg","Maxwell",3277,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-AR-10004757","22.96",7,"0","7.5768","OFF-AR-10004757","Office Supplies","Art","Crayola Colored Pencils"
"GM-14695","Greg Maxwell","Corporate",49,"United States","Los Angeles","California","90036","West","Greg","Maxwell",3278,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","TEC-PH-10001615","28.99",1,"0","8.4071","TEC-PH-10001615","Technology","Phones","AT&T CL82213"
"GM-14695","Greg Maxwell","Corporate",49,"United States","Los Angeles","California","90036","West","Greg","Maxwell",3279,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-PA-10003349","12.96",2,"0","6.3504","OFF-PA-10003349","Office Supplies","Paper","Xerox 1957"
"GM-14695","Greg Maxwell","Corporate",49,"United States","Los Angeles","California","90036","West","Greg","Maxwell",3280,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-AR-10000127","22.96",7,"0","6.6584","OFF-AR-10000127","Office Supplies","Art","Newell 321"
"GM-14695","Greg Maxwell","Corporate",49,"United States","Los Angeles","California","90036","West","Greg","Maxwell",3281,"CA-2014-102988","2014-04-05","2014-04-09","Second Class","GM-14695","OFF-SU-10002881","4164.05",5,"0","83.281","OFF-SU-10002881","Office Supplies","Supplies","Martin Yale Chadless Opener Electric Letter Opener"
"KT-16465","Kean Takahito","Consumer",24,"United States","Los Angeles","California","90049","West","Kean","Takahito",3282,"US-2014-117170","2014-09-17","2014-09-24","Standard Class","KT-16465","TEC-AC-10001109","47.984",2,"0.2","13.1956","TEC-AC-10001109","Technology","Accessories","Logitech Trackman Marble Mouse"
"KT-16465","Kean Takahito","Consumer",24,"United States","Los Angeles","California","90049","West","Kean","Takahito",3283,"US-2014-117170","2014-09-17","2014-09-24","Standard Class","KT-16465","OFF-PA-10000682","4.624",1,"0.2","1.6762","OFF-PA-10000682","Office Supplies","Paper","Xerox 1924"
"MH-17785","Maya Herman","Corporate",51,"United States","Lindenhurst","New York","11757","East","Maya","Herman",3284,"CA-2014-159478","2014-09-30","2014-10-06","Standard Class","MH-17785","FUR-FU-10000221","15.24",3,"0","5.1816","FUR-FU-10000221","Furniture","Furnishings","Master Caster Door Stop  Brown"
"AF-10885","Art Foster","Consumer",40,"United States","Louisville","Kentucky","40214","South","Art","Foster",3285,"CA-2014-103702","2014-09-12","2014-09-17","Standard Class","AF-10885","OFF-BI-10002429","63.924",7,"0.7","-46.8776","OFF-BI-10002429","Office Supplies","Binders","Premier Elliptical Ring Binder  Black"
"JP-16135","Julie Prescott","Home Office",57,"United States","Columbus","Georgia","31907","South","Julie","Prescott",3286,"CA-2017-150525","2017-02-20","2017-02-25","Standard Class","JP-16135","OFF-AR-10002375","6.56",2,"0","1.9024","OFF-AR-10002375","Office Supplies","Art","Newell 351"
"JP-16135","Julie Prescott","Home Office",57,"United States","Columbus","Georgia","31907","South","Julie","Prescott",3287,"CA-2017-150525","2017-02-20","2017-02-25","Standard Class","JP-16135","OFF-AP-10000595","13.11",3,"0","3.4086","OFF-AP-10000595","Office Supplies","Appliances","Disposable Triple-Filter Dust Bags"
"RD-19585","Rob Dowd","Consumer",60,"United States","Henderson","Kentucky","42420","South","Rob","Dowd",3288,"CA-2015-157770","2015-12-13","2015-12-15","First Class","RD-19585","TEC-PH-10001530","494.376",3,"0.2","49.4376","TEC-PH-10001530","Technology","Phones","Cisco Unified IP Phone 7945G VoIP phone"
"RD-19585","Rob Dowd","Consumer",60,"United States","Henderson","Kentucky","42420","South","Rob","Dowd",3289,"CA-2015-157770","2015-12-13","2015-12-15","First Class","RD-19585","OFF-BI-10000050","29.2",5,"0.2","9.855","OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings  Label Holders"
"RD-19585","Rob Dowd","Consumer",60,"United States","Henderson","Kentucky","42420","South","Rob","Dowd",3290,"CA-2015-157770","2015-12-13","2015-12-15","First Class","RD-19585","TEC-AC-10001552","248.85",5,"0","27.3735","TEC-AC-10001552","Technology","Accessories","Logitech K350 2.4Ghz Wireless Keyboard"
"RD-19585","Rob Dowd","Consumer",60,"United States","Henderson","Kentucky","42420","South","Rob","Dowd",3291,"CA-2015-157770","2015-12-13","2015-12-15","First Class","RD-19585","TEC-AC-10003399","36.24",1,"0","15.2208","TEC-AC-10003399","Technology","Accessories","Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive"
"JF-15295","Jason Fortune-","Consumer",59,"United States","Seattle","Washington","98103","West","Jason","Fortune-",3292,"CA-2016-167290","2016-10-30","2016-11-04","Standard Class","JF-15295","OFF-AR-10004078","11.68",2,"0","3.504","OFF-AR-10004078","Office Supplies","Art","Newell 312"
"CK-12595","Clytie Kelty","Consumer",60,"United States","Grove City","Ohio","43123","East","Clytie","Kelty",3293,"CA-2014-106264","2014-12-26","2014-12-30","Standard Class","CK-12595","OFF-SU-10002189","11.91",3,"0","0.1191","OFF-SU-10002189","Office Supplies","Supplies","Acme Rosewood Handle Letter Opener"
"CK-12595","Clytie Kelty","Consumer",60,"United States","Grove City","Ohio","43123","East","Clytie","Kelty",3294,"CA-2014-106264","2014-12-26","2014-12-30","Standard Class","CK-12595","FUR-FU-10001852","3.48",2,"0","1.1136","FUR-FU-10001852","Furniture","Furnishings","Eldon Regeneration Recycled Desk Accessories  Smoke"
"KH-16510","Keith Herrera","Consumer",27,"United States","San Francisco","California","94110","West","Keith","Herrera",3295,"CA-2014-138023","2014-08-15","2014-08-18","First Class","KH-16510","OFF-BI-10003638","30.96",8,"0.8","-52.632","OFF-BI-10003638","Office Supplies","Binders","GBC Durable Plastic Covers"
"CM-12655","Corinna Mitchell","Home Office",33,"United States","Los Angeles","California","90008","West","Corinna","Mitchell",3296,"CA-2017-113418","2017-10-01","2017-10-03","First Class","CM-12655","TEC-MA-10002428","1704.89",11,"0","767.2005","TEC-MA-10002428","Technology","Machines","Fellowes Powershred HS-440 4-Sheet High Security Shredder"
"EB-13870","Emily Burns","Consumer",34,"United States","Orem","Utah","84057","West","Emily","Burns",3297,"US-2015-110569","2015-05-23","2015-05-30","Standard Class","EB-13870","OFF-BI-10001036","19.194",7,"0.7","-12.796","OFF-BI-10001036","Office Supplies","Binders","Cardinal EasyOpen D-Ring Binders"
"EB-13870","Emily Burns","Consumer",34,"United States","Orem","Utah","84057","West","Emily","Burns",3298,"US-2015-110569","2015-05-23","2015-05-30","Standard Class","EB-13870","OFF-AP-10004708","121.792",4,"0.2","13.7016","OFF-AP-10004708","Office Supplies","Appliances","Fellowes Superior 10 Outlet Split Surge Protector"
"MW-18235","Mitch Willingham","Corporate",30,"United States","Virginia Beach","Virginia","23464","South","Mitch","Willingham",3299,"CA-2017-136308","2017-11-16","2017-11-16","Same Day","MW-18235","TEC-MA-10000488","1919.976",3,"0.2","215.9973","TEC-MA-10000488","Technology","Machines","Bady BDG101FRU Card Printer"
"CS-11950","Carlos Soltero","Consumer",18,"United States","Chicago","Illinois","60610","Central","Carlos","Soltero",3300,"US-2014-159926","2014-11-18","2014-11-22","Standard Class","CS-11950","OFF-BI-10003656","50.997",1,"0.7","-40.7976","OFF-BI-10003656","Office Supplies","Binders","Fellowes PB200 Plastic Comb Binding Machine"
"CS-11950","Carlos Soltero","Consumer",18,"United States","Chicago","Illinois","60610","Central","Carlos","Soltero",3301,"US-2014-159926","2014-11-18","2014-11-22","Standard Class","CS-11950","OFF-ST-10003656","76.792",1,"0.2","-16.3183","OFF-ST-10003656","Office Supplies","Storage","Safco Industrial Wire Shelving"
"CS-11950","Carlos Soltero","Consumer",18,"United States","Chicago","Illinois","60610","Central","Carlos","Soltero",3302,"US-2014-159926","2014-11-18","2014-11-22","Standard Class","CS-11950","TEC-PH-10001128","539.964",6,"0.4","-107.9928","TEC-PH-10001128","Technology","Phones","Motorola Droid Maxx"
"CS-11950","Carlos Soltero","Consumer",18,"United States","Chicago","Illinois","60610","Central","Carlos","Soltero",3303,"US-2014-159926","2014-11-18","2014-11-22","Standard Class","CS-11950","FUR-FU-10001473","60.312",3,"0.2","5.2773","FUR-FU-10001473","Furniture","Furnishings","DAX Wood Document Frame"
"CS-11950","Carlos Soltero","Consumer",18,"United States","Chicago","Illinois","60610","Central","Carlos","Soltero",3304,"US-2014-159926","2014-11-18","2014-11-22","Standard Class","CS-11950","OFF-BI-10004656","1.944",3,"0.7","-1.4256","OFF-BI-10004656","Office Supplies","Binders","Peel & Stick Add-On Corner Pockets"
"SP-20620","Stefania Perrino","Corporate",32,"United States","Philadelphia","Pennsylvania","19134","East","Stefania","Perrino",3305,"CA-2014-104738","2014-12-30","2015-01-01","Second Class","SP-20620","OFF-EN-10004955","12.984",3,"0.2","4.7067","OFF-EN-10004955","Office Supplies","Envelopes","Fashion Color Clasp Envelopes"
"SP-20620","Stefania Perrino","Corporate",32,"United States","Philadelphia","Pennsylvania","19134","East","Stefania","Perrino",3306,"CA-2014-104738","2014-12-30","2015-01-01","Second Class","SP-20620","TEC-PH-10002468","217.584",2,"0.2","19.0386","TEC-PH-10002468","Technology","Phones","Plantronics CS 50-USB - headset - Convertible  Monaural"
"SP-20620","Stefania Perrino","Corporate",32,"United States","Philadelphia","Pennsylvania","19134","East","Stefania","Perrino",3307,"CA-2014-104738","2014-12-30","2015-01-01","Second Class","SP-20620","TEC-PH-10000576","328.776",3,"0.2","28.7679","TEC-PH-10000576","Technology","Phones","AT&T 1080 Corded phone"
"SP-20620","Stefania Perrino","Corporate",32,"United States","Philadelphia","Pennsylvania","19134","East","Stefania","Perrino",3308,"CA-2014-104738","2014-12-30","2015-01-01","Second Class","SP-20620","OFF-BI-10002160","2.286",3,"0.8","-3.6576","OFF-BI-10002160","Office Supplies","Binders","Acco Hanging Data Binders"
"SP-20620","Stefania Perrino","Corporate",32,"United States","Philadelphia","Pennsylvania","19134","East","Stefania","Perrino",3309,"CA-2014-104738","2014-12-30","2015-01-01","Second Class","SP-20620","TEC-AC-10003628","47.984",2,"0.2","14.3952","TEC-AC-10003628","Technology","Accessories","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling"
"GT-14635","Grant Thornton","Corporate",19,"United States","Burlington","North Carolina","27217","South","Grant","Thornton",3310,"CA-2015-144386","2015-11-05","2015-11-11","Standard Class","GT-14635","OFF-BI-10001116","25.344",6,"0.2","8.8704","OFF-BI-10001116","Office Supplies","Binders","Wilson Jones 1 Hanging DublLock Ring Binders"
"LW-17215","Luke Weiss","Consumer",60,"United States","Pasadena","California","91104","West","Luke","Weiss",3311,"CA-2016-111416","2016-09-17","2016-09-22","Standard Class","LW-17215","OFF-BI-10002026","232.4",5,"0.2","78.435","OFF-BI-10002026","Office Supplies","Binders","Avery Arch Ring Binders"
"AH-10030","Aaron Hawkins","Corporate",60,"United States","Philadelphia","Pennsylvania","19134","East","Aaron","Hawkins",3312,"CA-2016-162747","2016-03-20","2016-03-25","Second Class","AH-10030","FUR-FU-10003691","86.45",7,"0","38.038","FUR-FU-10003691","Furniture","Furnishings","Eldon Image Series Desk Accessories  Ebony"
